SRR6297282
SRR6184130
SRR6184518
SRR6186706
SRR6185505
SRR6297284
SRR6185796
SRR6301496
SRR6297552
SRR6184143
SRR6183398
SRR6185791
SRR6301575
SRR6301561
SRR6297653
SRR6184118
SRR6184100
SRR6296741
SRR6185679
SRR6186598
SRR6187228
SRR6183975
SRR6183327
SRR6185651
SRR6186544
SRR6301916
SRR6297383
SRR6184542
SRR6185947
SRR6185943
SRR6183356
SRR6301596
SRR6297803
SRR6183542
SRR6188865
SRR6187105
SRR6188912
SRR6280354
SRR6302376
SRR6301531
SRR6188886
SRR6185938
SRR6297492
SRR6186025
SRR6183689
SRR6297011
SRR6183986
SRR6297042
SRR6297044
SRR6183717
SRR6184056
SRR6183723
SRR6184275
SRR6301708
SRR6187475
SRR6182816
SRR6297491
SRR6184562
SRR6183976
SRR6184217
SRR6296859
SRR6184637
SRR6297485
SRR6184058
SRR6279748
SRR6183389
SRR6187520
SRR6185637
SRR6183562
SRR6184616
SRR6297554
SRR6188759
SRR6186050
SRR6297369
SRR6184103
SRR6297493
SRR6301919
SRR6296868
SRR6185950
SRR6184029
SRR6185705
SRR6186566
SRR6188872
SRR6184622
SRR6187104
SRR6185309
SRR6301594
SRR6296609
SRR6185970
SRR6186727
SRR6184133
SRR6297385
SRR6186118
SRR6186182
SRR6297375
SRR6184077
SRR6185449
SRR6184158
SRR6301492
SRR6186095
SRR6185998
SRR6185993
SRR6186697
SRR6184563
SRR6183816
SRR6185352
SRR6183731
SRR6188757
SRR6185808
SRR6297527
SRR6183636
SRR6296592
SRR6183627
SRR6184066
SRR6297544
SRR6185380
SRR6183623
SRR6184111
SRR6185955
SRR6186143
SRR6185489
SRR6186932
SRR6188868
SRR6185415
SRR6184624
SRR6182755
SRR6186028
SRR6184536
SRR6186119
SRR6187517
SRR6186559
SRR6183346
SRR6186038
SRR6296671
SRR6184179
SRR6183997
SRR6185321
SRR6186109
SRR6184121
SRR6297027
SRR6183189
SRR6301959
SRR6187223
SRR6183414
SRR6186170
SRR6185851
SRR6186133
SRR6297526
SRR6186159
SRR6183258
SRR6183626
SRR6185772
SRR6186015
SRR6296728
SRR6188332
SRR6183638
SRR6183218
SRR6183376
SRR6185520
SRR6183359
SRR6297013
SRR6183561
SRR6297536
SRR6186608
SRR6186080
SRR6183385
SRR6184239
SRR6186710
SRR6183993
SRR6187241
SRR6302454
SRR6296883
SRR6186711
SRR6183582
SRR6296897
SRR6296730
SRR6183549
SRR6297529
SRR6188598
SRR6186595
SRR6188725
SRR6186066
SRR6297378
SRR6184241
SRR6296959
SRR6187118
SRR6183911
SRR6183708
SRR6184611
SRR6297035
SRR6183760
SRR6296719
SRR6297371
SRR6184180
SRR6183394
SRR6185361
SRR6185994
SRR6185685
SRR6185905
SRR6183400
SRR6296880
SRR6187000
SRR6302374
SRR6297488
SRR6187202
SRR6183214
SRR6184026
SRR6296943
SRR6186501
SRR6183577
SRR6297495
SRR6183450
SRR6301962
SRR6184187
SRR6183583
SRR6184059
SRR6183580
SRR6183433
SRR6183796
SRR6182139
SRR6184027
SRR6184519
SRR6297644
SRR6302348
SRR6183985
SRR6296743
SRR6186931
SRR6188915
SRR6183664
SRR6297453
SRR6184561
SRR6296582
SRR6183404
SRR6186636
SRR6296971
SRR6185639
SRR6297515
SRR6185522
SRR6183764
SRR6187088
SRR6183391
SRR6297272
SRR6183474
SRR6184525
SRR6186167
SRR6186626
SRR6185689
SRR6184084
SRR6183683
SRR6297016
SRR6185493
SRR6183219
SRR6301655
SRR6187518
SRR6185502
SRR6185367
SRR6185654
SRR6183206
SRR6302462
SRR6185450
SRR6186141
SRR6184091
SRR6186087
SRR6186012
SRR6184293
SRR6183554
SRR6184057
SRR6301588
SRR6296853
SRR6183671
SRR6186596
SRR6183401
SRR6185698
SRR6184154
SRR6185849
SRR6297843
SRR6182751
SRR6183472
SRR6297437
SRR6183654
SRR6297507
SRR6297532
SRR6183288
SRR6183920
SRR6297802
SRR6185326
SRR6183546
SRR6296895
SRR6185641
SRR6185977
SRR6296854
SRR6185306
SRR6297534
SRR6186624
SRR6296653
SRR6185395
SRR6297259
SRR6297379
SRR6184014
SRR6183574
SRR6183686
SRR6296861
SRR6183677
SRR6183227
SRR6297501
SRR6297015
SRR6301500
SRR6183709
SRR6296774
SRR6301896
SRR6186104
SRR6188756
SRR6184070
SRR6185774
SRR6185339
SRR6182771
SRR6185659
SRR6182150
SRR6183438
SRR6302378
SRR6297271
SRR6185439
SRR6297824
SRR6188805
SRR6182775
SRR6183901
SRR6188764
SRR6184116
SRR6297508
SRR6185716
SRR6297380
SRR6186156
SRR6188760
SRR6183365
SRR6183971
SRR6296657
SRR6301558
SRR6183280
SRR6297682
SRR6183432
SRR6182137
SRR6183751
SRR6301595
SRR6297451
SRR6183374
SRR6301921
SRR6183927
SRR6185498
SRR6297368
SRR6184256
SRR6182157
SRR6188596
SRR6297459
SRR6183628
SRR6184626
SRR6184053
SRR6183824
SRR6185475
SRR6185448
SRR6183191
SRR6185298
SRR6184618
SRR6185305
SRR6183827
SRR6296630
SRR6183179
SRR6185338
SRR6186191
SRR6297663
SRR6183388
SRR6297801
SRR6183646
SRR6183204
SRR6296611
SRR6186206
SRR6296765
SRR6183370
SRR6188888
SRR6183186
SRR6297651
SRR6188591
SRR6187233
SRR6186646
SRR6183665
SRR6188767
SRR6183439
SRR6185495
SRR6186647
SRR6183620
SRR6183690
SRR6297490
SRR6187222
SRR6301485
SRR6187103
SRR6297285
SRR6183779
SRR6186210
SRR6297471
SRR6184524
SRR6297524
SRR6186649
SRR6183283
SRR6185648
SRR6297024
SRR6301920
SRR6186160
SRR6187528
SRR6301932
SRR6183259
SRR6184160
SRR6184166
SRR6183578
SRR6185331
SRR6184578
SRR6188863
SRR6297525
SRR6185645
SRR6188586
SRR6184576
SRR6186222
SRR6296732
SRR6296626
SRR6296779
SRR6188864
SRR6188873
SRR6187002
SRR6182138
SRR6301518
SRR6301563
SRR6296963
SRR6185707
SRR6183818
SRR6183823
SRR6183567
SRR6188809
SRR6296577
SRR6301587
SRR6185394
SRR6185418
SRR6184271
SRR6297657
SRR6185980
SRR6297812
SRR6183188
SRR6296599
SRR6184572
SRR6296994
SRR6186534
SRR6183769
SRR6183728
SRR6183977
SRR6182142
SRR6183611
SRR6297304
SRR6184034
SRR6301495
SRR6297283
SRR6183678
SRR6184141
SRR6186717
SRR6188594
SRR6301867
SRR6297678
SRR6184033
SRR6183223
SRR6297297
SRR6302448
SRR6183778
SRR6183193
SRR6297475
SRR6183639
SRR6183279
SRR6186630
SRR6185810
SRR6181354
SRR6186078
SRR6187110
SRR6186200
SRR6184222
SRR6188921
SRR6188922
SRR6297543
SRR6185903
SRR6183341
SRR6186615
SRR6183192
SRR6184498
SRR6296997
SRR6183423
SRR6186053
SRR6296586
SRR6184242
SRR6184156
SRR6186199
SRR6297326
SRR6185719
SRR6302407
SRR6297517
SRR6297487
SRR6188731
SRR6297020
SRR6183800
SRR6301528
SRR6301571
SRR6188765
SRR6296777
SRR6296903
SRR6183467
SRR6301556
SRR6188859
SRR6296717
SRR6186115
SRR6186640
SRR6184088
SRR6187479
SRR6185507
SRR6184229
SRR6185940
SRR6182815
SRR6186220
SRR6182162
SRR6184093
SRR6186609
SRR6297266
SRR6297687
SRR6187236
SRR6301486
SRR6185991
SRR6186546
SRR6184223
SRR6302410
SRR6301870
SRR6182163
SRR6183564
SRR6183702
SRR6181378
SRR6297658
SRR6297503
SRR6297652
SRR6296661
SRR6184628
SRR6183707
SRR6297521
SRR6297134
SRR6185471
SRR6184081
SRR6188331
SRR6187521
SRR6186714
SRR6184011
SRR6185373
SRR6297037
SRR6302391
SRR6186563
SRR6184639
SRR6301503
SRR6184495
SRR6296652
SRR6184172
SRR6184020
SRR6296992
SRR6184595
SRR6183369
SRR6297302
SRR6188889
SRR6188804
SRR6186617
SRR6183447
SRR6297826
SRR6188881
SRR6182767
SRR6182776
SRR6297551
SRR6185783
SRR6301584
SRR6297818
SRR6301924
SRR6296956
SRR6296643
SRR6184502
SRR6297275
SRR6183571
SRR6184499
SRR6184085
SRR6301605
SRR6297450
SRR6184245
SRR6185976
SRR6297523
SRR6296855
SRR6185821
SRR6188802
SRR6186499
SRR6183648
SRR6183675
SRR6296993
SRR6297038
SRR6186037
SRR6296775
SRR6183579
SRR6181376
SRR6301579
SRR6183902
SRR6183706
SRR6297482
SRR6182145
SRR6183982
SRR6185792
SRR6183377
SRR6183929
SRR6182143
SRR6183267
SRR6185515
SRR6296996
SRR6182144
SRR6184110
SRR6185700
SRR6183994
SRR6183229
SRR6184528
SRR6296772
SRR6297528
SRR6184490
SRR6183807
SRR6183212
SRR6301603
SRR6301592
SRR6185666
SRR6301494
SRR6185833
SRR6185814
SRR6297415
SRR6184137
SRR6186708
SRR6185444
SRR6184554
SRR6296938
SRR6186065
SRR6181352
SRR6297299
SRR6297814
SRR6296753
SRR6296874
SRR6297036
SRR6301660
SRR6301484
SRR6183298
SRR6184047
SRR6185399
SRR6183265
SRR6297032
SRR6186161
SRR6184220
SRR6183926
SRR6297033
SRR6185392
SRR6186541
SRR6182155
SRR6297327
SRR6185968
SRR6185670
SRR6184219
SRR6185330
SRR6296619
SRR6185687
SRR6183822
SRR6296740
SRR6185845
SRR6296604
SRR6184063
SRR6185967
SRR6188726
SRR6296933
SRR6181457
SRR6297548
SRR6297270
SRR6186696
SRR6186550
SRR6186019
SRR6302349
SRR6186599
SRR6184107
SRR6185937
SRR6186634
SRR6296628
SRR6297510
SRR6184249
SRR6183655
SRR6183771
SRR6183339
SRR6188908
SRR6183425
SRR6186532
SRR6186011
SRR6183676
SRR6297496
SRR6186524
SRR6279753
SRR6183919
SRR6185296
SRR6297417
SRR6296901
SRR6297418
SRR6301565
SRR6302411
SRR6302390
SRR6185410
SRR6185675
SRR6183693
SRR6182763
SRR6183328
SRR6186537
SRR6296733
SRR6297518
SRR6301549
SRR6297478
SRR6185636
SRR6301866
SRR6185441
SRR6296770
SRR6184152
SRR6184541
SRR6296939
SRR6186174
SRR6183334
SRR6183431
SRR6183762
SRR6183202
SRR6183413
SRR6302364
SRR6297286
SRR6296888
SRR6183349
SRR6297656
SRR6183915
SRR6186508
SRR6296627
SRR6297267
SRR6297043
SRR6185775
SRR6185379
SRR6302409
SRR6182149
SRR6297477
SRR6185844
SRR6297367
SRR6186072
SRR6186517
SRR6184173
SRR6186055
SRR6187108
SRR6296590
SRR6297004
SRR6186504
SRR6184044
SRR6185703
SRR6188861
SRR6185362
SRR6297287
SRR6296841
SRR6185813
SRR6186202
SRR6187097
SRR6185383
SRR6188592
SRR6326620
SRR6301501
SRR6184507
SRR6185340
SRR6184043
SRR6296947
SRR6279752
SRR6296995
SRR6301480
SRR6186006
SRR6297509
SRR6184132
SRR6297030
SRR6183336
SRR6186014
SRR6186062
SRR6188722
SRR6186048
SRR6296935
SRR6183292
SRR6185715
SRR6183254
SRR6184247
SRR6183792
SRR6296967
SRR6297480
SRR6185812
SRR6188334
SRR6186175
SRR6188585
SRR6188333
SRR6301589
SRR6186702
SRR6188906
SRR6301609
SRR6185635
SRR6184095
SRR6296737
SRR6186726
SRR6185969
SRR6187524
SRR6183761
SRR6301847
SRR6183777
SRR6297499
SRR6184251
SRR6185673
SRR6184290
SRR6301908
SRR6186079
SRR6186110
SRR6297460
SRR6183325
SRR6186705
SRR6183226
SRR6185972
SRR6184082
SRR6183820
SRR6183448
SRR6302418
SRR6185445
SRR6183813
SRR6186562
SRR6183207
SRR6183619
SRR6185773
SRR6183209
SRR6186539
SRR6186613
SRR6184599
SRR6183989
SRR6185979
SRR6297292
SRR6183569
SRR6185801
SRR6183753
SRR6184601
SRR6184086
SRR6297811
SRR6187114
SRR6183631
SRR6301526
SRR6184105
SRR6183661
SRR6186180
SRR6186722
SRR6183775
SRR6184277
SRR6301504
SRR6184538
SRR6183795
SRR6302463
SRR6184064
SRR6186023
SRR6296776
SRR6183793
SRR6188589
SRR6184473
SRR6184510
SRR6301483
SRR6185409
SRR6187550
SRR6185709
SRR6187557
SRR6185307
SRR6183988
SRR6297476
SRR6186732
SRR6186558
SRR6183213
SRR6301868
SRR6184040
SRR6188597
SRR6296894
SRR6183612
SRR6183187
SRR6183463
SRR6183835
SRR6184621
SRR6184125
SRR6184568
SRR6297514
SRR6183392
SRR6184087
SRR6184231
SRR6297046
SRR6297290
SRR6183899
SRR6186639
SRR6297541
SRR6296771
SRR6302382
SRR6297028
SRR6183540
SRR6297256
SRR6184218
SRR6184150
SRR6185323
SRR6184151
SRR6183164
SRR6186983
SRR6184526
SRR6185364
SRR6188810
SRR6183181
SRR6188938
SRR6186986
SRR6183637
SRR6183329
SRR6296958
SRR6184625
SRR6188762
SRR6186652
SRR6185455
SRR6186084
SRR6183713
SRR6188869
SRR6186650
SRR6184023
SRR6184516
SRR6183643
SRR6185345
SRR6183565
SRR6184171
SRR6183410
SRR6185664
SRR6183419
SRR6188866
SRR6296954
SRR6184145
SRR6186024
SRR6188877
SRR6297359
SRR6186097
SRR6188808
SRR6185971
SRR6183384
SRR6183547
SRR6301934
SRR6183418
SRR6184279
SRR6301927
SRR6297664
SRR6186985
SRR6296768
SRR6296632
SRR6183746
SRR6185983
SRR6302412
SRR6297809
SRR6185442
SRR6184169
SRR6188916
SRR6186731
SRR6296635
SRR6296764
SRR6185337
SRR6188917
SRR6183838
SRR6185681
SRR6185850
SRR6183685
SRR6183337
SRR6183782
SRR6186195
SRR6297361
SRR6186145
SRR6301572
SRR6186092
SRR6188772
SRR6183382
SRR6183784
SRR6185634
SRR6183747
SRR6181383
SRR6183407
SRR6184594
SRR6187548
SRR6187240
SRR6186194
SRR6183253
SRR6297026
SRR6186553
SRR6183699
SRR6184015
SRR6302383
SRR6183287
SRR6297039
SRR6302419
SRR6301941
SRR6186183
SRR6297844
SRR6297540
SRR6185842
SRR6296746
SRR6302377
SRR6296595
SRR6183411
SRR6184147
SRR6183907
SRR6185817
SRR6302455
SRR6186060
SRR6188878
SRR6186704
SRR6296597
SRR6186724
SRR6186644
SRR6183415
SRR6297505
SRR6183551
SRR6296629
SRR6296932
SRR6183768
SRR6183176
SRR6185316
SRR6184298
SRR6183363
SRR6301599
SRR6185374
SRR6185638
SRR6185684
SRR6187448
SRR6186631
SRR6188890
SRR6297261
SRR6184604
SRR6183737
SRR6184092
SRR6279755
SRR6183630
SRR6185629
SRR6183758
SRR6182140
SRR6188511
SRR6184022
SRR6185787
SRR6297382
SRR6296778
SRR6183383
SRR6186506
SRR6183739
SRR6297531
SRR6184227
SRR6183714
SRR6186009
SRR6297537
SRR6183468
SRR6297363
SRR6183844
SRR6181377
SRR6186035
SRR6183421
SRR6183741
SRR6297456
SRR6185982
SRR6185349
SRR6301488
SRR6183295
SRR6186135
SRR6183576
SRR6302541
SRR6297273
SRR6297549
SRR6183572
SRR6182141
SRR6297842
SRR6297654
SRR6297458
SRR6297350
SRR6185377
SRR6186540
SRR6184002
SRR6297641
SRR6296734
SRR6184228
SRR6297349
SRR6183350
SRR6302591
SRR6301843
SRR6188892
SRR6184522
SRR6188871
SRR6185848
SRR6184291
SRR6297034
SRR6297288
SRR6296940
SRR6186008
SRR6183289
SRR6301860
SRR6297533
SRR6186528
SRR6186044
SRR6184236
SRR6183185
SRR6297416
SRR6186158
SRR6183790
SRR6185934
SRR6301502
SRR6184185
SRR6297845
SRR6302359
SRR6188336
SRR6184559
SRR6183696
SRR6188728
SRR6186632
SRR6186140
SRR6183464
SRR6296857
SRR6188909
SRR6185382
SRR6183970
SRR6186176
SRR6296892
SRR6186027
SRR6183788
SRR6297040
SRR6186627
SRR6183437
SRR6185343
SRR6185820
SRR6188812
SRR6183261
SRR6185688
SRR6186197
SRR6301515
SRR6188905
SRR6185630
SRR6296716
SRR6301573
SRR6187119
SRR6186018
SRR6182161
SRR6302406
SRR6183968
SRR6297472
SRR6297022
SRR6183742
SRR6183417
SRR6183368
SRR6183644
SRR6183178
SRR6297661
SRR6185386
SRR6302387
SRR6183910
SRR6297483
SRR6183729
